values	weights
 Schleser	111
 Bischofs	111
 Endrejat	111
 Märtins	111
 Reusing	111
 Loeb	111
 Diester	111
 Ottmüller	111
 Schollmayer	110
 Karaoglu	110
 Odabas	110
 Balde	110
 Pavlov	110
 Paulußen	110
 Girgin	110
 Stubert	110
 Parth	110
 Teves	110
 Adamy	110
 Tanzmann	110
 Ahlke	110
 Dohmeier	110
 Bellenbaum	110
 Dettloff	110
 Remlinger	110
 Kilicaslan	110
 Schubarth	110
 Loheide	110
 Frederich	110
 Abke	110
 Tönnis	110
 Haaker	110
 Weiershäuser	110
 Seifart	110
 Schickle	110
 Nölling	110
 Hunter	110
 Woltermann	110
 Störkel	110
 Theiling	110
 Reitzer	110
 Bertges	110
 Bärschneider	110
 Nikodemus	110
 Rothgerber	110
 Schankweiler	110
 Münchmeyer	110
 Gehlhar	110
 Hauert	110
 Marxer	110
 Brockamp	110
 Hermel	110
 Goroll	110
 Gringmuth	110
 Krawetzke	110
 Klingeberg	110
 Oberholz	110
 Hubertz	110
 Thim	110
 Kriwet	110
 Tietmeyer	110
 Hellmeister	109
 Raskop	109
 Kleemeyer	109
 Schafberger	109
 Kavak	109
 Bongards	109
 Volkers	109
 Derkum	109
 Gronauer	109
 Korkut	109
 Schellhas	110
 Nitzke	109
 Switalla	109
 Reusche	109
 Werfel	109
 Lindlbauer	109
 Pertz	109
 Schloßbauer	109
 Bareither	109
 Janczak	109
 Sandel	109
 Breun	109
 Rahnfeld	109
 Schale	109
 Brandmair	109
 Wolbers	109
 Özgül	109
 Bieberle	109
 Ziemba	110
 Siedel	109
 Jongebloed	109
 Boehmer	109
 Hänschen	109
 Ackers	109
 Kläschen	109
 Dahmke	109
 Bärenz	109
 Holzschneider	109
 Przybilski	109
 Hartjen	109
 Zeindl	109
 Akcan	109
 Holtmeier	109
 Westarp	109
 Niers	109
 Drexelius	109
 Ganserer	109
 Würtemberger	109
 Waggershauser	109
 Reidegeld	109
 Schleh	109
 Kuhnhenn	109
 Andrick	109
 Schickentanz	109
 Herbster	109
 Glaßer	109
 Langnau	109
 Heinbuch	109
 Okumus	109
 Thöns	109
 Kares	109
 Haass	109
 Jentzen	109
 Bertelsmann	109
 Sabri	109
 Cord	108
 Schleiff	108
 Feldges	108
 Kroog	108
 Glowalla	108
 Knappich	108
 Hanitsch	108
 Weyerhäuser	108
 Horstmeyer	108
 Hoehn	108
 Dirkmann	108
 Uttenweiler	108
 Claußner	108
 Kißlinger	108
 Antesberger	108
 Murati	108
 Etienne	108
 Pertzsch	108
 Neunaber	108
 Wanitschek	108
 Severing	108
 Brinkers	108
 Petrus	108
 Stradtmann	108
 Nikolov	108
 Arnholdt	108
 Weinerth	108
 Brinkschröder	108
 Füchsle	108
 Kretzmann	108
 Bleichert	108
 Dagdelen	108
 Höfele	108
 Yapici	108
 Mosbacher	108
 Ühlein	108
 Nigge	108
 Schuhwerk	108
 Hellenbrand	108
 Lührig	108
 Wildmoser	108
 Sommerlatte	108
 Greeb	108
 Bernat	108
 Bertuch	108
 Wälder	108
 Sudbrock	108
 Ostmeier	108
 Türkan	110
 Gottwalt	108
 Juncker	108
 Schnerr	108
 Milnikel	108
 Kanat	108
 Pöthke	108
 Häselbarth	108
 Arif	108
 Zangerle	107
 Strübe	107
 Cziesla	107
 Preisser	107
 Sarioglu	107
 Lochschmidt	107
 van Dijk	107
 Regen	107
 Schleiermacher	107
 Andrejewski	107
 Lägel	107
 Vreden	107
 Pistner	107
 Weinbeer	107
 Segebrecht	107
 Heubl	107
 Fresemann	107
 Bausenwein	107
 Oehrle	107
 Bornewasser	107
 Milchert	107
 Geisendorf	107
 Folberth	107
 Kaemmerer	107
 Weisert	107
 Wellm	107
 Schindelmann	107
 Hülskamp	107
 Anhuth	107
 Detlef	107
 Marcinek	107
 Weißschuh	107
 Winzek	107
 Wetterauer	107
 Vries	107
 Morhart	107
 Neuheuser	107
 Faderl	107
 Scherwinski	107
 Benad	107
 Kunzemann	107
 Wöstefeld	107
 Werne	107
 Heindrichs	107
 Stromann	107
 Fritzinger	107
 Wölz	107
 Windsheimer	107
 Oberfeld	107
 Fillmann	107
 Dümmer	107
 Keulen	107
 Pulvermüller	107
 Schlodder	107
 Jaus	107
 Döhn	107
 Großjohann	107
 Cabuk	107
 Ayvaz	107
 Hoek	107
 Barge	107
 Thiesing	107
 Frisse	106
 Hienz	106
 Freimüller	106
 Habersack	106
 Nicolaysen	106
 Mikulski	106
 Kieseler	106
 Fredl	106
 Hensing	106
 Brandherm	106
 Wayand	106
 Wenzek	106
 Schmidlin	106
 Sandmeyer	106
 Borggräfe	106
 Schnürle	106
 Eigenmann	106
 Waimer	106
 Dammel	106
 von Hoff	106
 Keilen	106
 Kross	106
 Wentzlaff	106
 Waldhaus	106
 Makowsky	106
 Dittmeier	106
 Mahlert	107
 Türkyilmaz	107
 Boerger	106
 Hildenbeutel	106
 Getzlaff	106
 Kohlbauer	106
 Heintges	106
 Eckhart	106
 Sczepanski	106
 Bastigkeit	106
 Schikorr	106
 Krausz	106
 Lohöfer	106
 Feichtmeier	106
 Khalaf	106
 Bühmann	106
 Geerkens	106
 Duddeck	106
 Korneli	106
 Adelhelm	106
 Balik	106
 ten Brink	106
 Liebhold	106
 von der Weiden	106
 Schnierer	106
 Looß	106
 Hoekstra	106
 Canisius	106
 Hirsemann	106
 Daamen	106
 Hunder	106
 Boettger	106
 Westerburg	106
 Kleinwechter	106
 Braeuer	105
 Cohen	106
 Andersohn	105
 Karademir	105
 Voitl	105
 Moewes	105
 Springl	105
 Staniek	105
 Bachfischer	105
 Steinkemper	105
 Pitschel	105
 Lienhart	105
 Klattenhoff	105
 Pfistner	105
 Kräutle	105
 Uludag	105
 Alberth	105
 Beaujean	105
 Sassmannshausen	105
 Kreutziger	105
 Odenkirchen	105
 Kadlec	105
 Gawol	105
 Foltz	105
 Weymar	105
 Salzig	105
 Willershausen	105
 Nordlohne	105
 Dieth	105
 Schloss	105
 Teeuwen	105
 Mauss	105
 Kölble	105
 Lehnart	105
 Steegmann	105
 Sandstede	105
 Zoellner	105
 Blechmann	105
 Rübe	105
 Schlacht	105
 Kirchmeyer	105
 Korner	105
 Frerick	105
 Vögtlin	105
 Cantzler	105
 Losing	105
 Vink	105
 Gottbehüt	105
 Albersmeier	105
 Waidner	105
 Franzel	105
 Brauwers	105
 Langkopf	105
 Bungardt	105
 Stockerl	105
 Spitzbart	105
 Wurthmann	105
 Mühlenfeld	105
 Kötters	105
 Gansert	105
 Egloff	105
 Lambracht	105
 Freericks	105
 Brändlein	105
 Wittkowsky	105
 Quenzel	105
 Allard	105
 Golob	105
 Hornbacher	105
 Stürmann	105
 Deinhard	105
 Mertinat	105
 Villmann	105
 Schmerbauch	105
 Brändel	105
 Kovar	105
 Schmiedeke	105
 Theilemann	105
 Hermanni	105
 Biese	105
 Ambrosy	105
 Symmank	105
 Apitius	105
 Künze	105
 Tiarks	105
 Taha	104
 Lotterer	104
 Getrost	104
 Kopecky	104
 Kowall	104
 Bruckmüller	104
 Pitschke	104
 Hengster	104
 Bovenkerk	104
 Stöhrer	104
 Luedtke	104
 Huberth	104
 Kir	104
 Stockheim	104
 Druckenmüller	104
 Özalp	104
 Althöfer	104
 Christophel	104
 Pawelka	104
 Schöfisch	104
 Janitschek	104
 Rahmani	104
 Danielsen	104
 Häntschel	104
 Biebricher	104
 Sakar	104
 Goepel	104
 Deobald	104
 Feddermann	104
 Erbas	104
 Fuks	104
 Grässer	104
 Vondenhoff	104
 Nowikow	104
 Manzel	104
 Romeikat	104
 Kirchgässner	104
 Feiden	104
 Agricola	104
 Nestel	104
 Woest	104
 Spitzauer	104
 Kecke	104
 Brucher	104
 Kornelius	104
 Kreitmayr	104
 Hermer	104
 Kratschmann	104
 Ekert	104
 Frischbier	104
 Szepan	104
 Ellerbrok	104
 Markov	104
 Amberge	104
 Huste	104
 Hackenschmidt	104
 Schießler	104
 Kählert	104
 Kroneberg	104
 Jonker	104
 Urbainczyk	104
 Buuck	103
 Leichtfuß	103
 Rehahn	103
 Kleve	103
 Kren	103
 Wittmeier	103
 Schuknecht	103
 Haubelt	103
 Sölle	103
 Haferland	103
 Gonther	103
 Bauernschmidt	103
 Wert	103
 Purkert	103
 Sayin	103
 Grönwoldt	103
 Volkmuth	103
 Perry	103
 Novikov	103
 Hainzl	103
 Fichtmüller	103
 Dengl	103
 Ungruhe	103
 Gützlaff	103
 Kohlhas	103
 Erlenkötter	103
 Stimpfig	103
 Schindelhauer	103
 Lehnard	103
 Feilhauer	103
 Butterbrodt	103
 Eryilmaz	103
 Hochhuth	103
 Frerking	103
 Bretzler	103
 Könn	103
 Reinkensmeier	103
 Klingseisen	103
 Vogelgsang	103
 Porter	103
 Altwasser	103
 Folkens	103
 Rimer	103
 Stegemeier	103
 Bernzen	103
 Garmann	103
 Wiggermann	103
 Lehfeld	103
 Kuboth	103
 Oestermann	104
 Kremmer	103
 Zollmann	103
 Windhager	103
 William	103
 Steinbrunner	103
 Hofschröer	103
 Lerzer	103
 Heincke	103
 Martl	103
 Herschmann	103
 Freihart	103
 Hastenteufel	103
 Ipach	103
 Lemaire	103
 Springwald	103
 Masurat	103
 Kaymak	103
 Grögor	107
 Wittemeier	103
 Dambrowski	103
 Amini	103
 Musiolik	103
 Wehland	103
 Hofman	103
 Sieveking	103
 Bohms	103
 Wagenschwanz	103
 Zänger	102
 Fritzel	102
 Reynolds	102
 Gehricke	102
 Uehlein	102
 Priefer	102
 Wilksen	102
 Guillaume	102
 Dehnel	102
 Stockschläder	102
 Damrow	102
 Bschorr	102
 Ostholt	102
 Welcker	102
 Haefke	102
 Henkemeier	102
 Hummels	102
 Habermeyer	102
 Kornmeier	102
 Hanzlik	102
 Grabherr	102
 Diede	102
 Stelmaszyk	102
 Hülskötter	102
 Fröchtenicht	102
 Rennen	102
 Berenbrinker	102
 Wegler	102
 Teke	102
 Telemann	102
 Ghazi	102
 Frickmann	102
 Foltyn	102
 Reithmaier	102
 Lindenschmidt	102
 Böhmig	102
 Golombeck	102
 Hilbrands	102
 Radwan	102
 Lämmerzahl	102
 Messerschmitt	102
 Kortekamp	102
 Terboven	102
 Bruchhausen	102
 Matthees	102
 Grimsehl	102
 Renne	102
 Bergweiler	102
 Storzer	102
 Birnbach	102
 Finsterle	102
 Peperkorn	102
 Thürk	102
 Demiray	102
 Sorokin	102
 Scheifl	102
 Hover	103
 Luippold	102
 Pflughaupt	102
 Schmidbaur	102
 Tastan	102
 Bleek	102
 Rottstock	102
 Pallauf	102
 Bartussek	102
 Terschüren	102
 Bremert	102
 Riemschneider	102
 Podszuweit	102
 Angstmann	102
 Tinnemeyer	101
 Mareck	101
 Böddicker	101
 Schäuffele	101
 Leiprecht	101
 Ficke	101
 Jahnen	101
 Reitmeyer	101
 Kuchenbaur	101
 Winklmann	101
 Osthus	101
 Steinsdörfer	101
 Komes	101
 Wittekind	101
 Alers	101
 Smirnow	101
 Wernert	101
 Thume	101
 Henkels	101
 Mühlstein	101
 Kleinjohann	101
 Lindlahr	101
 Stanjek	101
 Prus	101
 Wilkinson	101
 Klementz	101
 Heckt	101
 Strohecker	101
 Radszuweit	101
 Hoffeld	101
 Wilbrand	101
 Dallmeyer	101
 Koegel	101
 Lautensack	101
 Rosenmeier	101
 Montanus	101
 Pötters	101
 Roewer	101
 Steinchen	101
 Naujocks	101
 Holzrichter	101
 Zerweck	101
 Zimmerle	101
 Schachtl	101
 Leinmüller	101
 Haubrichs	101
 Jellen	101
 Bahrdt	101
 Gott	101
 Ditrich	101
 Zehetmeier	101
 Abelein	101
 Kärst	101
 Bilir	101
 Lodders	101
 Kleinwort	101
 Vermöhlen	101
 Winkelkötter	101
 Hartog	101
 Hippauf	101
 Stollmann	101
 Bertelt	101
 Spöcker	101
 Frenzer	101
 Schram	101
 Schueler	101
 Gunter	101
 Gerckens	100
 Mauruschat	100
 Tietjens	100
 Krautschick	100
 Feiten	100
 Lindmeier	100
 Schlötterer	100
 Odenwälder	100
 Görrissen	100
 Freymüller	100
 Allgeyer	100
 Kottmair	100
 Leiße	100
 Kubiczek	100
 Dohme	100
 Hantschke	100
 Kralj	100
 Weidelt	100
 Arici	100
 Niedernhuber	100
 Ungruh	100
 Liebal	100
 Dereli	100
 Bagdahn	100
 Hierse	100
 Wolffram	100
 Prieb	100
 Beske	100
 Walsh	100
 Kerkhof	100
 Königsbauer	100
 Unterrainer	100
 Trometer	100
 Klomp	100
 Pamuk	101
 Nöltner	100
 Haver	100
 Wintzen	100
 Deden	100
 Dierk	100
 Prüssing	100
 Eisenkrämer	100
 Eggl	100
 Spirk	100
 Schlägel	100
 Hirschhausen	100
 Wiesweg	100
 Weidtmann	100
 Perthel	100
 Schneemilch	100
 Sebode	100
 Diele	100
 Manhardt	100
 Weygand	100
 Groschupf	100
 Wolfgruber	100
 Horwege	100
 Krefting	100
 Frenzl	100
 Schloßhauer	100
 Krooß	100
 Koslow	100
 Orlov	100
 Versteegen	100
 Woidt	100
 Hornschuch	100
 Bertelsmeier	100
 Werthebach	100
 Dohmeyer	99
 Springsguth	99
 Freyberger	99
 Bories	99
 van Dyk	99
 Hantzsche	99
 Willem	99
 Tuncel	99
 Dam	99
 Englhard	99
 Leonardi	99
 Kammerloher	99
 Fittje	99
 Knechtges	99
 Dernedde	99
 Webb	99
 Haamann	99
 Nietzel	99
 Marzin	99
 Kubala	99
 Stockfleth	99
 Knabl	99
 Kubitzek	99
 Ehgartner	99
 Schäller	99
 Holderbaum	99
 Leibrecht	99
 Backhus	99
 Beimborn	99
 Vahrenholt	99
 Kimmelmann	99
 Kreutzburg	99
 Khaled	99
 Schickler	99
 Gottschalt	99
 Dreisigacker	99
 Kopperschmidt	99
 Ludemann	99
 Wertmann	99
 Pels	99
 Hermesdorf	99
 Sauerbeck	99
 Wallace	100
 Antunovic	99
 Roggensack	99
 Schiefele	99
 Thalau	99
 Giess	99
 Schreivogel	99
 Birinci	99
 Grabmaier	99
 Groschupp	99
 Weltermann	99
 Lafrentz	99
 Hilprecht	99
 Franzky	99
 Klussmann	99
 Ziegel	99
 Forchhammer	99
 Czygan	99
 Reuße	99
 Dumberger	99
 Quosdorf	99
 Sadik	99
 Patel	99
 Meiering	99
 Cemal	99
 Eckertz	99
 Heinhold	98
 Bittenbinder	98
 Reifenstein	98
 Gibert	98
 Leonards	98
 Heppenheimer	98
 Craemer	98
 Piekorz	98
 Kizilkaya	98
 Schiecke	98
 Kaisers	98
 Jonietz	98
 Bob	98
 Garner	98
 Zickgraf	98
 Schwärzer	98
 Dostmann	98
 Orzel	98
 Schomacher	98
 Kracher	98
 Benli	98
 Altmüller	98
 Dickmanns	98
 Adem	99
 Hoepner	98
 Lefevre	98
 Heinks	98
 Waldhausen	98
 Görlitzer	98
 Dederich	98
 Espeter	98
 Spanagel	98
 Mathew	98
 Grünholz	98
 Mouratidis	98
 Österlein	98
 Selmani	98
 Clausius	98
 Georgiev	98
 Dierke	98
 Frettlöh	98
 Mühlmeister	98
 Unsin	98
 Heckmeier	98
 Halili	98
 Staiber	98
 Kirschenlohr	98
 Dupuis	98
 Damköhler	98
 Höffmann	98
 Dedek	98
 Seidenfaden	98
 Gärber	98
 Bardtke	98
 Sadowsky	98
 Haberlander	98
 Einbrodt	98
 Schmiedeknecht	98
 Kugelmeier	98
 Grünfeld	98
 Ostlender	98
 Seckelmann	98
 Backus	98
 Peterlein	98
 Wallrabenstein	98
 Haeusler	98
 Blumenstiel	98
 Tafelmeier	98
 Kolodzey	98
 Scheunpflug	97
 Fidler	97
 Mittl	97
 Teschendorf	97
 Schachinger	97
 Neie	97
 Heilek	97
 Mosthaf	97
 Lubosch	97
 Streitel	97
 Thorwirth	97
 Steinführer	97
 Schwendt	97
 Selvi	97
 Cavus	97
 Baumjohann	97
 Vennen	97
 Bösener	97
 Ruloff	97
 Schmittlein	97
 Kubicek	97
 Marquordt	97
 Plümecke	97
 Kucharzewski	97
 Brendecke	97
 Diekhaus	97
 Mühlstädt	97
 Kuhner	97
 Hawelka	97
 Nowottny	97
 Rupprath	97
 Rong	97
 Kindle	97
 Goppert	97
 Altenschmidt	97
 Frischke	97
 Xander	97
 Laute	97
 Kalf	97
 Schnettker	97
 Näger	97
 Canpolat	97
 Franzmeier	97
 Schliffke	97
 Rieble	97
 Winterle	97
 Szafranski	97
 Stadelbauer	97
 Sharif	97
 Ehrlichmann	97
 Hüntelmann	97
 Bayr	97
 Herweck	97
 Baselt	97
 Pohlschmidt	97
 Pawlow	97
 Seiffarth	97
 Sancak	97
 Leeder	97
 Bialy	97
 Steingruber	97
 Matzkeit	97
 Egli	97
 Marckwardt	97
 Garlichs	97
 Glässer	97
 Thielscher	97
 Yavas	97
 Hohlweck	97
 Wilhelmus	97
 Siebelts	97
 Sackers	97
 Biberacher	97
 Trischberger	97
 Kratochwill	97
 Hopfgarten	97
 Meinold	97
 Sauerländer	96
 Scheidtweiler	96
 Deli	96
 Winterhagen	96
 Dumann	96
 Ruhkopf	96
 Wagschal	96
 Klehn	96
 Kustos	96
 Balzuweit	96
 Nordsiek	96
 Dörfling	96
 Lohf	96
 Ermis	96
 Seyboldt	96
 Pepper	96
 Richel	96
 Simmons	96
 Dörflein	96
 Hundseder	96
 Davidson	96
 Yayla	96
 Ostheim	96
 Schäler	96
 Rehmke	96
 Radmer	96
 Rösemeier	96
 Kaygusuz	96
 Hörstmann	97
 Legel	96
 Koehl	96
 Hofmayer	96
 Bassermann	96
 Venema	96
 Adamik	96
 Lehnardt	96
 Beseler	96
 Aron	96
 Albien	96
 Gerstmayer	96
 Dorff	96
 Tielsch	96
 Großkreuz	96
 Fritschle	96
 Stecken	96
 Otting	96
 Wurtz	96
 Subasi	96
 Sommermeier	96
 Korzer	96
 Ranker	96
 Klocker	96
 Beilschmidt	96
 Bernoth	96
 Roediger	96
 Grief	96
 Rickermann	96
 Launert	96
 Wittbrodt	96
 Hamdi	97
 Endrigkeit	96
 Löcherer	96
 Zähler	96
 Steckbauer	96
 Hoppenheit	96
 Bilge	96
 Gunther	96
 Moreth	96
 Tump	96
 Lentze	96
 Oeler	96
 Raimund	96
 Osterholzer	96
 Stegmiller	96
 Giebert	96
 Lintermann	96
 Mönkemeier	96
 Hellfeuer	96
 Klausmeyer	96
 Röschlein	96
 Baums	96
 Schmidtpeter	96
 Hoffknecht	96
 Hilling	96
 Geerds	96
 Sukopp	96
 Cors	96
 Haydar	96
 Lütte	96
 Vasilev	96
 Janetschek	96
 Rürup	96
 Homma	96
 Intveen	96
 Bendschneider	96
 Domrös	95
 Biernacki	95
 Topalovic	95
 Meinking	95
 Schlickmann	95
 Lauterwasser	95
 Schang	95
 Jentschke	95
 Pastoor	95
 Severloh	95
 Hogreve	95
 Ruepp	95
 Schwagerus	95
 Kisslinger	95
 Allgäuer	95
 Lenerz	95
 Sezen	95
 Lienerth	95
 Wieger	95
 Özgür	95
 Lenarz	95
 Gensert	95
 Eisenschink	95
 Hawerkamp	95
 Volmert	95
 Kleimeyer	95
 Tuchscheerer	95
 Mitteldorf	95
 Höfels	95
 Wilbrandt	95
 Reithmayer	95
 Holzwart	95
 Ditte	95
 Laker	95
 Naßl	95
 Klimenko	95
 Moebus	95
 Jaksic	95
 Gepperth	95
 Muschal	95
 Horacek	95
 Brunold	95
 Ungewitter	95
 Lührsen	95
 Wendemuth	95
 Ortolf	95
 Gehrling	95
 Frommel	95
 Reicherter	95
 Heinkele	95
 Özyurt	96
 Budack	95
 Zieba	95
 Schuermann	95
 Petrowsky	95
 Homa	95
 Dening	95
 Obermöller	95
 Freibott	95
 Freiboth	95
 Schouten	95
 Maibohm	95
 Blöchle	95
 Zehetner	95
 Spaniel	95
 Diergardt	95
 Hintermayer	95
 Hawner	95
 Kielwein	95
 Hülscher	95
 Dahlbüdding	95
 Alper	95
 Poljak	95
 Niebecker	95
 Leydecker	95
 Stumper	95
 Forch	95
 Liebrenz	95
 Ahrndt	95
 Salmann	95
 Hundenborn	95
 Smetana	95
 Frenzen	95
 Ergen	95
 Katte	95
 Jochen	94
 Bartholme	94
 Oligschläger	94
 Diestelkamp	94
 Zwirlein	94
 Weißmantel	94
 Balschun	94
 Zibert	94
 Haefner	94
 Schlüssel	94
 Lutzer	94
 Kornmüller	94
 Kubek	94
 Bartocha	94
 Neander	94
 Jungbeck	94
 Segebarth	94
 Schulteis	94
 Osthof	94
 Meyne	94
 Kleß	94
 Purkart	94
 Meyerhof	94
 Koerfer	94
 Lämmlein	94
 Burgmair	94
 Nitzer	94
 Koths	94
 Boeckh	94
 Siem	94
 Melloh	94
 Brinkel	94
 Butterhof	94
 Böhnel	94
 Ok	95
 Achterkamp	94
 Stoecker	94
 Stromeyer	94
 Freihöfer	94
 Stefes	94
 Rauleder	94
 Moritzen	94
 Inal	94
 Mayershofer	95
 Hallweger	94
 Thomaßen	94
 Mühlnikel	94
 Kawka	94
 Mühlau	94
 Wintermayr	94
 Werndl	94
 Zabka	94
 Günthör	94
 Caroli	94
 Fischermann	94
 Baldeweg	94
 Kuhns	94
 Wielandt	94
 Lockemann	94
 Reinink	94
 Mortensen	94
 Konrads	94
 Konstantin	94
 Yagci	94
 Schomers	94
 Lubasch	94
 Gautier	94
 Sawazki	94
 Dupré	94
 Staudter	94
 Wenzelmann	94
 Remmlinger	94
 Blanc	94
 Dollak	94
 Radovic	94
 Gawellek	94
 Warnking	94
 Doerner	94
 Verstegen	94
 Preißl	94
 Diekmeier	94
 van der Meulen	94
 Pennig	94
 Glätzer	94
 Bongart	94
 Schlicksupp	93
 Weingarth	93
 Griffin	93
 Oberdiek	93
 von Behren	93
 Chowdhury	94
 Karolus	93
 Korst	93
 Alwardt	93
 Jantschik	93
 Witzleben	93
 Eckmeier	93
 Siebolds	93
 Strater	93
 Gerste	93
 Drieß	93
 Unmuth	93
 Wienicke	93
 Ungelenk	93
 Schacherbauer	93
 Oetjens	93
 Bozdag	93
 Stumme	93
 Isak	93
 Bulat	93
 Esenwein	93
 Egerter	93
 Mündelein	93
 Junius	93
 Handrack	93
 Reimschüssel	93
 Hundshammer	93
 Raiß	93
 Tiemeier	93
 Kasap	93
 Steffe	93
 Hundsdorfer	93
 Zunder	93
 Lembert	93
 Feldmaier	93
 Gottschild	93
 Anhut	93
 Canzler	93
 Salehi	93
 Gülmez	93
 Schafferhans	93
 Reintgen	93
 Adamsky	93
 Bögelsack	93
 Volmari	93
 Kopetz	93
 Petzhold	93
 Westhofen	93
 Bachmair	93
 Vinken	93
 Gilbers	93
 Vinzenz	93
 Krebes	93
 Watermeier	93
 Berdel	93
 Vinzens	93
 Rankel	93
 Duschka	93
 Brünings	93
 Coleman	93
 Lebedev	93
 Hillbrecht	93
 Amlung	93
 Hopstock	93
 Burghof	93
 Mitterbauer	93
 Locherer	93
 Fitzthum	93
 Künzelmann	93
 Dombach	93
 Czorny	93
 Bloedorn	93
 Herfurt	93
 Dietenberger	93
 Dziemba	93
 Holubek	93
 Timmerbeil	93
 Rembeck	93
 Mägerle	93
 Kamer	93
 Ditzler	93
 Bronn	93
 Yasin	93
 Sekler	93
 Faltermann	93
 Borris	93
 zur Nieden	93
 Kufahl	93
 Gschwendner	93
 Cammerer	93
 Weißbrod	93
 Hueck	93
 Dunn	93
 Steinbrücker	93
 Füssl	93
 Volkery	93
 Katzmarzik	93
 Antonius	93
 Stangel	93
 Gütle	93
 Kuchenbrod	92
 Hülsmeyer	92
 Stockdreher	92
 Yurdakul	92
 Steinhofer	92
 Mühlhauser	92
 Bosmann	92
 Heibrock	92
 Salzsieder	92
 Löhrmann	92
 Roeber	92
 Ehricht	92
 Voget	92
 Lohff	92
 Wibben	92
 Machemehl	92
 Eggersglüß	92
 Besten	92
 Hennecken	92
 Sokolowsky	92
 Paulokat	92
 Haimann	92
 Waldhör	92
 Greife	92
 Lacker	92
 Engelmayer	92
 Lenartz	92
 Franklin	92
 Kretzschmer	92
 Staroske	92
 Heimbucher	92
 Teismann	92
 Scharp	92
 Reifegerste	92
 Remm	92
 Lebkücher	92
 Fischler	92
 Kreutzfeld	92
 Knäble	92
 Brodka	92
 Waldschmitt	92
 Hassenzahl	92
 Lukassen	92
 Sengbusch	92
 Frohmader	92
 Karlsson	92
 Wippert	92
 Doepner	92
 Blättner	92
 Häuslein	92
 Görling	92
 Kröpfl	92
 Grosz	92
 Akhtar	92
 Legl	92
 Gubernator	92
 Stollwerk	92
 Grönefeld	92
 Sartory	92
 Freischlad	92
 Engbrecht	92
 Kühfuß	92
 Mynarek	92
 Kohlmaier	92
 Schaffran	92
 Remiger	92
 Jungeblut	92
 Schmädicke	92
 Lebsack	92
 Schomer	92
 Bühlmeyer	92
 Heinzemann	92
 Cömert	92
 Ghosh	92
 Kummerfeld	92
 Käsmann	92
 Siebelt	92
 Kasemir	92
 Froelich	92
 Lauerbach	92
 Huberty	92
 Burneleit	92
 Löschel	92
 Westpfahl	92
 Preißing	91
 Sangmeister	91
 Pundsack	91
 Senghaas	91
 Penzler	91
 Marose	91
 Harvey	91
 Seitle	91
 Smietana	91
 Ebing	91
 Stehn	91
 Rehnelt	91
 Dammertz	91
 Siemssen	91
 Laudwein	91
 Balduf	91
 Eigenwillig	91
 Bednarzik	91
 Hensgens	91
 Hopert	91
 Schmits	91
 Fingerhuth	91
 Schlueter	92
 Dusek	91
 Katschinski	91
 Schlagmann	91
 Körver	91
 Christe	91
 Bachschneider	91
 Schatzl	91
 Scheuffele	91
 Geschwentner	91
 Frommert	91
 Wulfmeier	91
 Johnston	91
 Stromer	91
 Brants	91
 Willumeit	91
 Pfirmann	91
 Wegen	91
 Dreschmann	91
 Askin	91
 Frischknecht	91
 Middelkamp	91
 Jakobus	91
 Dombeck	91
 Baranowsky	91
 Stiasny	91
 Fieweger	91
 Kök	91
 Huml	91
 Spirkl	91
 Sisman	91
 Katenkamp	91
 Willbold	91
 Kreuzig	91
 Rulfs	91
 Greggersen	91
 Schaeper	91
 Schäpermeier	91
 Sachsenröder	91
 Muschol	91
 Alberty	91
 Johanni	91
 Schewtschenko	91
 Watter	91
 Gesper	91
 Barte	91
 Heckmanns	91
 Schüer	91
 Wills	91
 Payne	91
 Grüneklee	91
 Dame	91
 Winterkamp	91
 Bischop	91
 Lochbaum	91
 Leichtweiß	91
 Nellesen	91
 Kiran	91
 Gölzenleuchter	91
 Aldenhoven	91
 Schleger	91
 Leupolt	91
 Fastnacht	91
 Ziegan	91
 Pastors	91
 Gläsener	91
 Goldhagen	91
 Bargen	91
 Atilgan	91
 Kolodzie	91
 Karacan	91
 Nickolay	91
 Feinen	91
 Doganay	91
 Hollands	90
 Fitzel	90
 Schlaeger	90
 Dithmer	90
 Oehlenschläger	90
 Hensmann	90
 Sandhop	90
 Freiermuth	90
 Orzol	90
 Gunder	90
 Sicklinger	90
 Karaoglan	90
 Reynders	90
 Englhart	90
 van Dyck	90
 Kappeller	90
 Springhorn	90
 Kratzl	90
 Listmann	90
 Waßer	90
 Küntzler	90
 Helmstedt	90
 Wenzlik	90
 Röllecke	90
 Falcke	90
 Seyberth	90
 Krog	90
 Schwendler	90
 Alberter	90
 Mahlitz	90
 Lüttger	90
 Arnds	90
 Diemar	90
 Rügemer	90
 Vaitl	90
 Luers	90
 Füchtner	90
 Krumschmidt	90
 Vesterling	90
 Möhlen	90
 Abitz	90
 Luks	90
 Weibrecht	90
 Ridders	90
 Mahmud	90
 Tielemann	90
 Kindgen	90
 Benze	90
 Conz	90
 Papenkort	90
 Hennerici	90
 Sittler	90
 Tessarek	90
 Saka	90
 Biesenthal	90
 Scheidecker	90
 Burns	90
 Heitkötter	90
 Grotkopp	90
 Beckmeier	90
 Chmielorz	90
 Absmeier	90
 Damjanovic	90
 Georgy	90
 Bonnke	90
 Rödger	90
 Rubert	90
