A 200 TURBO	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2006	2035.00	142.00	5	BENZYNA
300D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1987	2975.00	80.00	5	OLEJ NAPĘDOWY
C 200 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2002	2148.00	85.00	5	OLEJ NAPĘDOWY
210 2,2 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	2148.00	85.00	5	OLEJ NAPĘDOWY
A 170 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2003	1689.00	70.00	5	OLEJ NAPĘDOWY
E 200	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	1998.00	100.00	5	BENZYNA
A 180 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2012	1991.00	80.00	5	OLEJ NAPĘDOWY
A 170	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2004	1699.00	85.00	5	BENZYNA
E 200 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2007	2149.00	100.00	5	OLEJ NAPĘDOWY
E 320 CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2002	3222.00	145.00	5	OLEJ NAPĘDOWY
VITO	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	1997	2299.00	72.00	9	OLEJ NAPĘDOWY
E 210 2.2CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	2155.00	55.00	5	OLEJ NAPĘDOWY
E 320	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2001	3222.00	145.00	5	OLEJ NAPĘDOWY
SPRINTER 211 2.2 CDI	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2002	2148.00	80.00	9	OLEJ NAPĘDOWY
VANEO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2004	1898.00	92.00	5	BENZYNA
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1999	1397.00	60.00	5	BENZYNA
200 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1981	1997.00	55.00	5	OLEJ NAPĘDOWY
C200	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1995	1997.00	55.00	5	OLEJ NAPĘDOWY
200 TE KAT KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1991	1997.00	87.00	5	BENZYNA
SPRINTER 212D	SAMOCHÓD OSOBOWY	INNY	UŻYW. IMPORT INDYW	1996	2874.00	90.00	5	OLEJ NAPĘDOWY
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1998	1397.00	60.00	5	BENZYNA
A 160	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2006	1992.00	60.00	5	OLEJ NAPĘDOWY
C 230	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1996	2295.00	110.00	5	BENZYNA
A 170	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2001	1689.00	70.00	5	OLEJ NAPĘDOWY
A 160	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	NOWY ZAKUPIONY W KRAJU	2011	1498.00	70.00	5	BENZYNA
CLK 270	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2004	2685.00	125.00	4	OLEJ NAPĘDOWY
190 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1990	1997.00	55.00	5	OLEJ NAPĘDOWY
B 200 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2013	1796.00	100.00	5	OLEJ NAPĘDOWY
C 160	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2017	1595.00	95.00	5	BENZYNA
S 320	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2000	3222.00	145.00	5	OLEJ NAPĘDOWY
300 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1986	3000.00	80.00	5	OLEJ NAPĘDOWY
S 400	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2000	3996.00	184.00	5	OLEJ NAPĘDOWY
E200 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2012	2143.00	100.00	5	OLEJ NAPĘDOWY
B 180 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2008	1992.00	80.00	5	OLEJ NAPĘDOWY
E 250	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2013	1991.00	155.00	5	BENZYNA
ML 320 CDI 4MATIC	SAMOCHÓD OSOBOWY	TERENOWY	UŻYW. ZAKUPIONY W KRAJU	2008	2987.00	165.00	5	OLEJ NAPĘDOWY
VITO 110 CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1999	2151.00	75.00	9	OLEJ NAPĘDOWY
V-KLASSE	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2018	2143.00	140.00	7	OLEJ NAPĘDOWY
E200	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2003	1796.00	120.00	5	BENZYNA
190 E 2.0 KAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1985	1997.00	90.00	5	BENZYNA
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2002	1998.00	95.00	5	BENZYNA
190 D 2.0	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1990	1997.00	55.00	5	OLEJ NAPĘDOWY
SLK 230 KOMPRESSOR	SAMOCHÓD OSOBOWY	KABRIOLET	UŻYW. ZAKUPIONY W KRAJU	1996	2295.00	142.00	2	BENZYNA
A 160 CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1998	1689.00	44.00	5	OLEJ NAPĘDOWY
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	1799.00	90.00	5	BENZYNA
GLC 250 4MATIC	SAMOCHÓD OSOBOWY	HATCHBACK	NOWY ZAKUPIONY W KRAJU	2019	1991.00	155.00	5	BENZYNA
E 220 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2010	2143.00	100.00	5	OLEJ NAPĘDOWY
E 320 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2007	2987.00	165.00	5	OLEJ NAPĘDOWY
C 220 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2018	1950.00	143.00	5	OLEJ NAPĘDOWY
190D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1995	1997.00	53.00	5	OLEJ NAPĘDOWY
300 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1990	2996.00	83.00	5	OLEJ NAPĘDOWY
C 180 KOMPRESSOR	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2007	1796.00	115.00	5	BENZYNA
C 220	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2006	2148.00	110.00	5	OLEJ NAPĘDOWY
R 500	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	2006	4966.00	225.00	7	BENZYNA
124, 230E	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1992	2298.00	97.00	5	BENZYNA
A 160	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1998	1598.00	75.00	5	BENZYNA
C180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1994	1799.00	90.00	5	BENZYNA
124	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1992	2497.00	69.00	5	OLEJ NAPĘDOWY
A 170	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2003	1689.00	70.00	5	OLEJ NAPĘDOWY
CLS 350 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2011	2987.00	195.00	4	OLEJ NAPĘDOWY
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2017	1595.00	115.00	5	BENZYNA
C220	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2008	2148.00	125.00	5	OLEJ NAPĘDOWY
A 180	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2015	1595.00	90.00	5	BENZYNA
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1995	1799.00	90.00	5	BENZYNA
201	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1997	1797.00	80.00	5	BENZYNA
190 D 2,0	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1987	1996.00	55.00	5	OLEJ NAPĘDOWY
E 220 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1998	2151.00	92.00	5	OLEJ NAPĘDOWY
VANEO 1.6 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2002	1598.00	75.00	5	BENZYNA
C 200	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2004	1796.00	120.00	5	BENZYNA
C 320	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2008	2987.00	165.00	5	OLEJ NAPĘDOWY
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1999	1397.00	60.00	5	BENZYNA
C 180 KOMPRESSOR	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2004	1796.00	105.00	4	BENZYNA
200 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1976	1997.00	55.00	5	OLEJ NAPĘDOWY
E 290 TD	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1996	2874.00	95.00	5	OLEJ NAPĘDOWY
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1998	1397.00	60.00	5	BENZYNA
E 220	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2007	2148.00	125.00	5	OLEJ NAPĘDOWY
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1998	1397.00	60.00	5	BENZYNA
C 200 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1994	1998.00	53.00	5	OLEJ NAPĘDOWY
202 180 C	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1996	1799.00	90.00	5	BENZYNA
CLC 180 KOMPRESSOR	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2009	1796.00	105.00	4	BENZYNA
V 200	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	1999	2151.00	75.00	7	OLEJ NAPĘDOWY
C220 T CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2002	2148.00	105.00	5	OLEJ NAPĘDOWY
V-KLASSE	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	UŻYW. IMPORT INDYW	2014	2143.00	140.00	7	OLEJ NAPĘDOWY
190D 201	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1996	1997.00	55.00	5	BENZYNA
124 200D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1992	1997.00	55.00	5	OLEJ NAPĘDOWY
A 170	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2000	1689.00	66.00	5	OLEJ NAPĘDOWY
280 SE	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1982	2717.00	136.00	5	BENZYNA
300 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1992	2996.00	83.00	5	OLEJ NAPĘDOWY
190 E 2.0 KAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1988	1977.00	87.00	5	BENZYNA
CE 250	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	1972	2417.00	111.00	5	BENZYNA
C 220 CDI	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	2006	2148.00	110.00	4	OLEJ NAPĘDOWY
C 200 BLUETEC	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2015	1598.00	100.00	5	OLEJ NAPĘDOWY
124	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1992	2799.00	146.00	5	BENZYNA
124 3.0 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1987	2975.00	80.00	5	OLEJ NAPĘDOWY
V-KLASSE	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2014	2143.00	140.00	7	OLEJ NAPĘDOWY
E 320 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2004	3222.00	150.00	5	OLEJ NAPĘDOWY
E 350 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2009	2987.00	170.00	5	OLEJ NAPĘDOWY
S 430	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1998	4266.00	205.00	5	BENZYNA
E 220 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1997	2155.00	70.00	5	OLEJ NAPĘDOWY
GLA 250 4MATIC	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2014	1991.00	155.00	5	BENZYNA
GLK 220 CDI 4MATIC	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	UŻYW. ZAKUPIONY W KRAJU	2011	2143.00	125.00	5	OLEJ NAPĘDOWY
A 150	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2005	1498.00	70.00	5	BENZYNA
190 E 2.0 KAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1987	1977.00	87.00	0	BENZYNA
GLA 200	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2017	1595.00	115.00	5	BENZYNA
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1994	1799.00	90.00	5	BENZYNA
MB 100 2.4 D	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1993	2399.00	55.00	4	OLEJ NAPĘDOWY
GL 450	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2015	2996.00	270.00	7	BENZYNA
C 250D	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1997	2497.00	110.00	5	OLEJ NAPĘDOWY
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2003	1397.00	60.00	5	BENZYNA
C 220	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1997	2155.00	70.00	5	OLEJ NAPĘDOWY
200 D	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1986	1983.00	53.00	5	OLEJ NAPĘDOWY
200 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1993	1997.00	0.00	5	OLEJ NAPĘDOWY
450 SLC	SAMOCHÓD OSOBOWY	COUPE	UŻYW. ZAKUPIONY W KRAJU	1979	4973.00	177.00	4	BENZYNA
C 160	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2019	1497.00	95.00	5	BENZYNA
GLA 180 D	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2017	1461.00	80.00	5	OLEJ NAPĘDOWY
124	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1991	2497.00	66.00	5	OLEJ NAPĘDOWY
CLC 180 KOMPRESSOR	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	2009	1796.00	105.00	4	BENZYNA
S 560 4MATIC	SAMOCHÓD OSOBOWY	COUPE	NOWY ZAKUPIONY W KRAJU	2019	3982.00	345.00	4	BENZYNA
124	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1991	1997.00	55.00	5	OLEJ NAPĘDOWY
GL 450	SAMOCHÓD OSOBOWY	TERENOWY	UŻYW. IMPORT INDYW	2013	4663.00	250.00	7	BENZYNA
C200 1.8 KOMPRESS0R	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2008	1796.00	135.00	5	BENZYNA
E 320 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	3222.00	145.00	5	OLEJ NAPĘDOWY
B 200 CDI	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2013	1796.00	100.00	5	OLEJ NAPĘDOWY
240 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1978	2399.00	53.00	5	OLEJ NAPĘDOWY
VANEO 1.7 CDI	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	2002	1689.00	67.00	7	OLEJ NAPĘDOWY
B 180 D	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2015	1461.00	80.00	5	OLEJ NAPĘDOWY
CLA 200	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2017	1595.00	115.00	5	BENZYNA
E 270 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2002	2685.00	130.00	5	OLEJ NAPĘDOWY
E 200 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2003	2148.00	90.00	5	OLEJ NAPĘDOWY
B 180 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2009	1991.00	80.00	5	OLEJ NAPĘDOWY
C 200 KOMPRESSOR	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2008	1796.00	135.00	5	BENZYNA
230	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	2001	2295.00	145.00	4	BENZYNA
E 320	SAMOCHÓD OSOBOWY	KABRIOLET	UŻYW. IMPORT INDYW	1995	3199.00	162.00	4	BENZYNA
CLK	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	2006	2987.00	165.00	4	OLEJ NAPĘDOWY
GLC 220 D 4MATIC	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2019	2143.00	125.00	5	OLEJ NAPĘDOWY
E 300 BLUETEC	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2013	2987.00	170.00	5	OLEJ NAPĘDOWY
GLC 300 4MATIC	SAMOCHÓD OSOBOWY	HATCHBACK	NOWY ZAKUPIONY W KRAJU	2019	1991.00	190.00	5	BENZYNA
C 220 CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2010	2143.00	125.00	5	OLEJ NAPĘDOWY
R 350	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2006	3498.00	196.00	6	BENZYNA
B 160	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2010	1498.00	70.00	5	BENZYNA
220 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2000	2151.00	92.00	5	OLEJ NAPĘDOWY
E 500	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2002	4966.00	225.00	5	BENZYNA
A 200	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2015	1595.00	115.00	5	BENZYNA
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1999	1799.00	90.00	5	BENZYNA
CL 420	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	FABRYCZNY	4196.00	205.00	4	BENZYNA
220	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	FABRYCZNY	3222.00	150.00	5	OLEJ NAPĘDOWY
A 150	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	FABRYCZNY	1498.00	70.00	5	BENZYNA
A 170	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	FABRYCZNY	1699.00	85.00	5	BENZYNA
CLK 320	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	FABRYCZNY	3199.00	160.00	4	BENZYNA
A 140	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	FABRYCZNY	1397.00	60.00	5	BENZYNA
E 220 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	FABRYCZNY	2143.00	125.00	5	OLEJ NAPĘDOWY
B 180 CDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	FABRYCZNY	1461.00	80.00	5	OLEJ NAPĘDOWY
E 220 D 4MATIC	SAMOCHÓD OSOBOWY	COUPE	NOWY ZAKUPIONY W KRAJU	FABRYCZNY	1950.00	143.00	4	OLEJ NAPĘDOWY
B 150	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	FABRYCZNY	1498.00	70.00	5	BENZYNA
E 210	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1998	2398.00	125.00	5	BENZYNA
VITO	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	UŻYW. ZAKUPIONY W KRAJU	2011	2143.00	70.00	9	OLEJ NAPĘDOWY
300	SAMOCHÓD OSOBOWY	COUPE	UŻYW. IMPORT INDYW	1989	3000.00	132.00	4	BENZYNA
C 180 CGI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2010	1796.00	115.00	5	BENZYNA
E 220 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2017	1950.00	143.00	5	OLEJ NAPĘDOWY
208-KB	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1990	2299.00	58.00	9	OLEJ NAPĘDOWY
A 160	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1998	1598.00	75.00	5	BENZYNA
A 190	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2000	1898.00	92.00	5	BENZYNA
124	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1991	1997.00	55.00	5	OLEJ NAPĘDOWY
VITO	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	NOWY ZAKUPIONY W KRAJU	2012	2143.00	100.00	8	OLEJ NAPĘDOWY
310 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1995	2874.00	75.00	9	OLEJ NAPĘDOWY
A 170 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1999	1698.00	66.00	5	OLEJ NAPĘDOWY
250 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1988	2497.00	66.00	5	OLEJ NAPĘDOWY
124 D	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1991	2497.00	69.00	5	OLEJ NAPĘDOWY
A 170	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2005	1699.00	85.00	5	BENZYNA
GLK 350	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2009	3498.00	200.00	5	BENZYNA
A 150	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2008	1498.00	70.00	5	BENZYNA
GLK 220 CDI 4MATIC	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2009	2143.00	125.00	5	OLEJ NAPĘDOWY
C 180	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1993	1997.00	75.00	5	OLEJ NAPĘDOWY
C220 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2003	2148.00	105.00	5	OLEJ NAPĘDOWY
E 300 TD	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1997	2996.00	130.00	5	OLEJ NAPĘDOWY
ML 270	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2004	2685.00	120.00	5	OLEJ NAPĘDOWY
A 170 CDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2000	1689.00	66.00	5	OLEJ NAPĘDOWY
280CE	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1984	2746.00	136.00	4	BENZYNA
S 320 CDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2004	3222.00	150.00	5	OLEJ NAPĘDOWY
